0,1,2,3
4.0,0.6327998042106628,0.0,0.36544233560562134
1.0,0.9914856553077698,0.0,0.008416037075221539
4.0,0.973391056060791,0.0,0.026565831154584885
5.0,0.8364875316619873,4.0,0.16343046724796295
1.0,0.9993494153022766,0.0,0.0006501016905531287
1.0,0.9984478950500488,0.0,0.0015345814172178507
6.0,0.9457526206970215,0.0,0.054128069430589676
0.0,0.9069424271583557,4.0,0.09283369779586792
0.0,0.999864935874939,1.0,0.00012897250417154282
0.0,0.9967013001441956,1.0,0.003298301948234439
0.0,0.996006190776825,1.0,0.003680988447740674
3.0,0.9962277412414551,1.0,0.0037713609635829926
0.0,0.9998621940612793,1.0,0.0001354398555122316
1.0,0.5137315392494202,0.0,0.48615196347236633
0.0,0.8202528953552246,3.0,0.1659257858991623
1.0,0.9738017916679382,0.0,0.026121046394109726
1.0,0.9943296909332275,0.0,0.00536709651350975
7.0,0.9358315467834473,0.0,0.016331810504198074
1.0,0.9958195686340332,0.0,0.004174779634922743
1.0,0.9954049587249756,0.0,0.004577783867716789
0.0,0.9714760184288025,1.0,0.025458933785557747
4.0,0.6736050248146057,0.0,0.32637402415275574
8.0,0.6916647553443909,7.0,0.30747708678245544
0.0,0.9903468489646912,1.0,0.009635056369006634
3.0,0.6125444769859314,1.0,0.3774532377719879
9.0,0.7179591059684753,7.0,0.2780657410621643
9.0,0.9928553700447083,7.0,0.0070527358911931515
1.0,0.9931046366691589,0.0,0.002563075628131628
4.0,0.9503492116928101,0.0,0.04962000250816345
9.0,0.5073217153549194,7.0,0.49228739738464355
1.0,0.9973908066749573,0.0,0.0026071309112012386
9.0,0.9705888032913208,7.0,0.029232755303382874
1.0,0.9889819025993347,0.0,0.009014423005282879
4.0,0.9781443476676941,0.0,0.021782878786325455
3.0,0.712733805179596,0.0,0.060398686677217484
9.0,0.8113637566566467,7.0,0.18798097968101501
9.0,0.8628038763999939,1.0,0.017328893765807152
1.0,0.5903521776199341,0.0,0.4092841148376465
8.0,0.5727808475494385,7.0,0.42717427015304565
8.0,0.5306240916252136,7.0,0.4693184792995453
9.0,0.994186282157898,1.0,0.005667506251484156
9.0,0.9979003667831421,1.0,0.0019159674411639571
0.0,0.9548431038856506,1.0,0.04383419081568718
9.0,0.5085723996162415,1.0,0.49014854431152344
0.0,0.9973022937774658,1.0,0.0026809354312717915
6.0,0.8983604907989502,1.0,0.09940052032470703
4.0,0.9729442000389099,0.0,0.026825623586773872
1.0,0.9933184385299683,0.0,0.006655745208263397
4.0,0.5535342693328857,0.0,0.4464576542377472
4.0,0.9123105406761169,0.0,0.05159460008144379
0.0,0.9980772733688354,1.0,0.0018236167961731553
4.0,0.6854203939437866,0.0,0.3102853000164032
4.0,0.895829439163208,0.0,0.10366349667310715
3.0,0.5156991481781006,1.0,0.48254093527793884
9.0,0.8346590995788574,7.0,0.16226531565189362
6.0,0.9999353885650635,0.0,6.180241325637326e-05
3.0,0.8234198689460754,1.0,0.1761244386434555
0.0,0.5938165187835693,4.0,0.40610867738723755
9.0,0.9932575225830078,1.0,0.0065370225347578526
1.0,0.9900616407394409,0.0,0.00932291429489851
0.0,0.547803521156311,1.0,0.45212435722351074
9.0,0.9803472757339478,7.0,0.019632024690508842
7.0,0.9999209642410278,0.0,5.319703996065073e-05
0.0,0.9734222292900085,1.0,0.02657383866608143
0.0,0.9917858242988586,1.0,0.008187348954379559
7.0,0.5798459649085999,0.0,0.41937875747680664
1.0,0.9841324090957642,0.0,0.015352473594248295
0.0,0.9940348267555237,1.0,0.002973612630739808
4.0,0.9991369843482971,0.0,0.0008272734121419489
0.0,0.9996457099914551,1.0,0.00035430036950856447
1.0,0.798207700252533,0.0,0.10001059621572495
0.0,0.5210403800010681,1.0,0.47872892022132874
1.0,0.8875380158424377,0.0,0.10883767902851105
3.0,0.5731792449951172,1.0,0.4195089042186737
1.0,0.9574424624443054,0.0,0.028520625084638596
1.0,0.9941204190254211,0.0,0.005809576716274023
1.0,0.8721811771392822,0.0,0.12738066911697388
9.0,0.9983251690864563,1.0,0.00111297145485878
0.0,0.8951544761657715,1.0,0.0800667256116867
4.0,0.5425009727478027,0.0,0.4568510055541992
1.0,0.9986976385116577,0.0,0.001293784473091364
3.0,0.8379822373390198,1.0,0.16100463271141052
5.0,0.5470453500747681,0.0,0.4401293694972992
4.0,0.9969782829284668,0.0,0.003015427617356181
9.0,0.9987976551055908,1.0,0.0011417188216000795
3.0,0.7197929620742798,2.0,0.046865206211805344
9.0,0.9997355341911316,1.0,0.00021595231373794377
4.0,0.9867587685585022,0.0,0.013086386024951935
1.0,0.9328827857971191,0.0,0.0671139657497406
3.0,0.9476650953292847,1.0,0.05210696533322334
1.0,0.9643412828445435,0.0,0.03517986834049225
0.0,0.5216138362884521,4.0,0.47651615738868713
9.0,0.7843797206878662,7.0,0.21542464196681976
4.0,0.9907323122024536,0.0,0.009221896529197693
1.0,0.6292412877082825,0.0,0.3672282099723816
9.0,0.8379796743392944,7.0,0.16164939105510712
9.0,0.9973394274711609,1.0,0.0015968868974596262
9.0,0.9468326568603516,7.0,0.05310411378741264
7.0,0.8144725561141968,9.0,0.18551978468894958
10.0,0.5248888731002808,9.0,0.4675355553627014
0.0,0.5591013431549072,1.0,0.0011162005830556154
1.0,0.9088449478149414,0.0,0.09114823490381241
1.0,0.756267786026001,0.0,0.24356555938720703
1.0,0.9935573935508728,0.0,0.00644003227353096
9.0,0.9257960319519043,7.0,0.07386514544487
9.0,0.9871364831924438,1.0,0.00941496528685093
0.0,0.9288284182548523,1.0,0.07115393131971359
1.0,0.7085558176040649,0.0,0.28678277134895325
0.0,0.9974754452705383,1.0,0.002448589075356722
0.0,0.5201317667961121,1.0,0.4797617793083191
5.0,0.9888783097267151,4.0,0.01086744200438261
3.0,0.5867229700088501,1.0,0.39818644523620605
7.0,0.9777870178222656,3.0,0.005456217564642429
0.0,0.6411333084106445,4.0,0.35852113366127014
0.0,0.99843829870224,1.0,0.0015526511706411839
1.0,0.9626004099845886,0.0,0.03711822256445885
1.0,0.9652284979820251,0.0,0.0344134084880352
5.0,0.9962136149406433,4.0,0.0037473745178431273
4.0,0.9993913173675537,0.0,0.00048559202696196735
9.0,0.9870914220809937,7.0,0.012844591401517391
1.0,0.7062804102897644,0.0,0.2888634502887726
1.0,0.9959661960601807,0.0,0.004016424063593149
0.0,0.9602990746498108,1.0,0.039690252393484116
9.0,0.9834340810775757,7.0,0.01651974953711033
1.0,0.6023754477500916,0.0,0.39694157242774963
1.0,0.5176101326942444,0.0,0.42981404066085815
0.0,0.7565233111381531,1.0,0.2414761781692505
0.0,0.9636037349700928,1.0,0.03428605943918228
7.0,0.9433751702308655,9.0,0.05661867931485176
9.0,0.955712080001831,7.0,0.03837795928120613
9.0,0.997611403465271,1.0,0.0023531694896519184
7.0,0.9046785831451416,9.0,0.09522996842861176
4.0,0.8653022050857544,0.0,0.1329530030488968
0.0,0.9997711777687073,1.0,0.00022639386588707566
0.0,0.990132212638855,1.0,0.00981308426707983
7.0,0.7482872009277344,9.0,0.25124239921569824
6.0,0.7019506096839905,0.0,0.29432207345962524
9.0,0.9981362819671631,1.0,0.0018406490562483668
0.0,0.7324026226997375,4.0,0.26756468415260315
7.0,0.989848792552948,9.0,0.009217627346515656
1.0,0.9308694005012512,0.0,0.06863908469676971
0.0,0.6390431523323059,4.0,0.36023756861686707
1.0,0.5636477470397949,3.0,0.39803388714790344
1.0,0.7736796140670776,0.0,0.22623957693576813
1.0,0.7659549713134766,0.0,0.23365074396133423
1.0,0.9905243515968323,0.0,0.009246570989489555
0.0,0.9282803535461426,4.0,0.06957589089870453
7.0,0.8169240951538086,9.0,0.08338197320699692
3.0,0.8954065442085266,1.0,0.10229120403528214
9.0,0.9387050271034241,1.0,0.053798336535692215
7.0,0.9491867423057556,9.0,0.050504036247730255
9.0,0.9964373111724854,7.0,0.0034662766847759485
1.0,0.8304067850112915,0.0,0.16571049392223358
1.0,0.92252117395401,0.0,0.07724002003669739
0.0,0.9804564714431763,1.0,0.002399701625108719
0.0,0.9987194538116455,1.0,0.0012681558728218079
0.0,0.9894054532051086,1.0,0.010430962778627872
4.0,0.6378123164176941,0.0,0.3621775507926941
2.0,0.9979185461997986,7.0,0.0020471124444156885
1.0,0.8626477718353271,0.0,0.1367926299571991
1.0,0.5808333158493042,0.0,0.4191281199455261
9.0,0.898688554763794,7.0,0.09887624531984329
4.0,0.9753034114837646,0.0,0.024425581097602844
1.0,0.9355283975601196,0.0,0.0496915802359581
1.0,0.9410037398338318,0.0,0.05880330875515938
1.0,0.9743037223815918,0.0,0.025691475719213486
0.0,0.9978658556938171,1.0,0.0021266790572553873
4.0,0.9391382336616516,0.0,0.0061246477998793125
7.0,0.9495894908905029,9.0,0.050402216613292694
4.0,0.9903156161308289,0.0,0.009645325131714344
4.0,0.563911497592926,0.0,0.43604427576065063
0.0,0.9916974306106567,1.0,0.00800421740859747
7.0,0.4992472529411316,9.0,0.4936327338218689
1.0,0.9877005815505981,0.0,0.012289375998079777
1.0,0.5507879853248596,0.0,0.44920915365219116
0.0,0.9722278118133545,1.0,0.02768729254603386
9.0,0.7074925899505615,7.0,0.1077970415353775
1.0,0.7470564246177673,0.0,0.25293099880218506
0.0,0.9735896587371826,1.0,0.02580859139561653
0.0,0.9753044247627258,1.0,0.024355987086892128
0.0,0.9978323578834534,1.0,0.001876935944892466
0.0,0.9865021109580994,1.0,0.013049935922026634
9.0,0.4276549220085144,1.0,0.24048985540866852
4.0,0.9976080656051636,0.0,0.0023910074960440397
5.0,0.9722710847854614,4.0,0.027387231588363647
7.0,0.8590022325515747,0.0,0.13814952969551086
5.0,0.9997441172599792,4.0,0.0002453276247251779
7.0,0.7670440673828125,9.0,0.23225322365760803
0.0,0.9983972907066345,1.0,0.0015559952007606626
1.0,0.9472230076789856,0.0,0.04312226176261902
1.0,0.9977014660835266,0.0,0.002296652877703309
1.0,0.9665915369987488,0.0,0.03330153226852417
1.0,0.9967935681343079,0.0,0.00320448842830956
0.0,0.9537822008132935,1.0,0.04620600491762161
9.0,0.7289115190505981,1.0,0.2568291127681732
0.0,0.9641042947769165,1.0,0.0351322665810585
0.0,0.5620667934417725,4.0,0.4379255473613739
0.0,0.48359861969947815,3.0,0.48122215270996094
1.0,0.9126479029655457,0.0,0.0831567570567131
6.0,0.6886579394340515,0.0,0.2945548892021179
9.0,0.906512975692749,7.0,0.09202081710100174
7.0,0.5034804940223694,9.0,0.49624207615852356
0.0,0.8265920281410217,4.0,0.17304067313671112
0.0,0.8991600871086121,1.0,0.08696182072162628
0.0,0.6522039175033569,1.0,0.34779030084609985
1.0,0.8757144808769226,4.0,0.04040045291185379
2.0,0.9025912284851074,3.0,0.0879078283905983
4.0,0.789556086063385,0.0,0.21037498116493225
0.0,0.9833874702453613,1.0,0.016553543508052826
7.0,0.8669188618659973,9.0,0.12063762545585632
1.0,0.9926730990409851,0.0,0.007300856057554483
5.0,0.6350115537643433,4.0,0.2625977098941803
1.0,0.8768641948699951,0.0,0.11245395243167877
0.0,0.8222882151603699,1.0,0.17762508988380432
1.0,0.5583914518356323,0.0,0.4409247636795044
1.0,0.9874351024627686,0.0,0.012533576227724552
1.0,0.9740835428237915,0.0,0.025491870939731598
4.0,0.686951756477356,0.0,0.292013943195343
7.0,0.9201886653900146,0.0,0.07861750572919846
0.0,0.5962715148925781,1.0,0.40369147062301636
0.0,0.9831867218017578,1.0,0.0157181266695261
4.0,0.8842270374298096,0.0,0.11576742678880692
7.0,0.926178514957428,9.0,0.06252826005220413
1.0,0.8813199996948242,0.0,0.10309399664402008
4.0,0.8679313659667969,0.0,0.13188661634922028
1.0,0.8602195382118225,0.0,0.13954147696495056
0.0,0.9975608587265015,1.0,0.002066080691292882
7.0,0.9460991621017456,0.0,0.053644292056560516
0.0,0.7992027401924133,4.0,0.19894129037857056
1.0,0.856968879699707,0.0,0.14291943609714508
8.0,0.6326361894607544,7.0,0.36727800965309143
0.0,0.9992901086807251,1.0,0.0003159963816870004
4.0,0.9524751901626587,0.0,0.04493717476725578
9.0,0.7550095319747925,7.0,0.24459660053253174
0.0,0.8119527697563171,1.0,0.09007877111434937
7.0,0.9991533756256104,0.0,0.0006485723424702883
